FECHA,x,y,MCARI_OSAVI,CI_green,NDRE,NDVI,MCARI_OSAVI_RE,MTCI,TCARI_OSAVI,CCCI_simpl,GNDVI,CCCI,N_TOTAL,RVI,CIred_edge,TCARI_OSAVI_RE
10/15/18,669319,2852340,0.576351339,5.57282,0.229542376,0.853549652,1.909906591,0.685871671,-0.328100853,0.66107,0.735362,0.268574,1.1,12.76179706,0.599676679,0.53620634
10/15/18,669325,2852286,0.920054975,7.15147,0.277147167,0.899282277,3.059984491,0.847212752,-0.885711619,0.691765,0.781187,0.308107,1.18,19.08291871,0.768036184,0.747001608
10/15/18,669277,2852297,1.251773113,8.25096,0.325213144,0.894807078,2.697568905,1.08501511,-0.668477405,0.722757,0.804657,0.363282,1.21,18.11860834,0.967071845,0.853484307
10/15/18,668925,2852396,1.101525121,7.37702,0.301477755,0.881158428,2.492870212,0.979047034,-0.532939431,0.707452,0.785925,0.342124,1.21,15.88341824,0.863765438,0.834810827
10/15/18,668852,2852414,1.028752453,7.10728,0.322647007,0.885548936,2.095216327,1.084781355,-0.412205519,0.721102,0.779643,0.364322,1.26,16.50360007,0.955581645,0.734383066
10/15/18,669305,2852845,1.03292848,7.45084,0.2723959,0.904622826,3.742083139,0.822062131,-1.175357587,0.688701,0.786967,0.301048,1.24,20.11396609,0.75016386,0.841201325
10/15/18,669435,2852805,1.124614077,6.46127,0.264770357,0.867142541,3.144179168,0.822510983,-0.682394687,0.683784,0.762048,0.305493,1.24,14.57690366,0.721299898,0.958204794
10/15/18,669265,2852852,0.936962432,6.65769,0.30958831,0.888934284,2.344324806,1.013681182,-0.561010819,0.712682,0.76416,0.348433,1.34,17.72665505,0.899347574,0.704514641
10/15/18,669456,2852796,1.056926665,7.30096,0.290166084,0.893455863,3.057074132,0.917435382,-0.829357272,0.700159,0.784099,0.324909,1.26,18.02705179,0.821855307,0.824240137
10/30/18,669154,2852347,0.940261343,6.56085,0.263886727,0.862096298,2.514297724,0.823798791,-0.489494656,0.683215,0.766013,0.306277,1.18,13.69413333,0.718026125,0.804581767
10/30/18,669140,2852346,0.99805762,7.7206,0.342307599,0.882239034,1.723051992,1.197816743,-0.312155381,0.733779,0.793426,0.387984,1.18,16.15927807,1.044128603,0.653083646
10/30/18,669122,2852355,1.110937777,7.98295,0.320927291,0.899863788,2.684145189,1.057876618,-0.715230258,0.719993,0.799097,0.356736,1.18,19.07080423,0.948132333,0.779587573
10/30/18,669100,2852363,1.17076469,7.86107,0.332958041,0.887581337,2.232657075,1.135851349,-0.465263536,0.72775,0.797036,0.375126,0.81,16.80275763,1.000182044,0.790993642
10/30/18,668859,2852455,0.963997152,7.53108,0.321989238,0.898304125,2.252153807,1.062197649,-0.557346963,0.720678,0.789909,0.35847,1.27,18.71321021,0.950840943,0.681830396
10/30/18,668792,2852444,0.929237472,6.79828,0.318661268,0.859141174,1.53446475,1.099537002,-0.166646409,0.718532,0.772182,0.37094,1.09,13.22957521,0.937388784,0.676508245
10/30/18,669255,2852861,1.363061384,8.25049,0.338013793,0.910011153,3.177353909,1.133273595,-0.89739472,0.73101,0.804686,0.371289,0.91,21.36248458,1.025588418,0.892695778
10/30/18,669271,2852858,1.172952261,7.83594,0.298637533,0.911604759,3.767807563,0.934154537,-1.198834618,0.705621,0.796318,0.327576,0.82,21.73463281,0.853874001,0.882640961
10/30/18,669464,2852803,1.215616537,7.72162,0.293854944,0.90455243,3.697861698,0.919657979,-1.109317227,0.702537,0.794063,0.324873,0.88,20.00053141,0.834670087,0.925872386
